PORTE DE VINCENNES;2.41014036797;48.8471584794
CAMBRONNE;2.30296829919;48.8475070811
MICHEL-ANGE - AUTEUIL;2.26421877705;48.8479348079
PORTE D'AUTEUIL;2.25774468038;48.8479715406
RENNES;2.32778212715;48.8484578485
LA MOTTE-PICQUET - GRENELLE;2.29893091175;48.8487416657
VANEAU;2.32125786291;48.8488163725
NATION;2.39587943519;48.8489446451
MAUBERT - MUTUALITE;2.34805429048;48.8501273238
FAIDHERBE - CHALIGNY;2.38409221007;48.8501778619
DUPLEIX;2.29361243991;48.850434549
CLUNY - LA SORBONNE;2.34427334542;48.8510502823
SULLY - MORLAND;2.361985141;48.8512376804
LEDRU-ROLLIN;2.37611877334;48.8512711264
SAINT-FRANCOIS-XAVIER;2.3144081215;48.8514417056
AVRON;2.39830234427;48.8515102782
SAINT-SULPICE;2.33125629137;48.8516722456
SEVRES - BABYLONE;2.3268225689;48.8517620525
BUZENVAL;2.40102227052;48.851812133
ODEON;2.33972778159;48.8523007631
RUE DES BOULETS;2.38937812792;48.8523154274
BASTILLE;2.36932058493;48.8524794228
JASMIN;2.26817674944;48.8525040906
MARAICHERS;2.40608916188;48.8527251193
MABILLON;2.33550205309;48.8530167679
SAINT-MICHEL;2.34328597892;48.8531679849
PORTE DE MONTREUIL;2.41062642574;48.8535439161
PONT MARIE (CITE DES ARTS);2.35716257162;48.8535754725
SAINT-GERMAIN-DES-PRES;2.33377613686;48.853718934
BIR-HAKEIM (TOUR EIFFEL);2.28933453277;48.8539426071
CHARONNE;2.38556348082;48.8545804991
ECOLE MILITAIRE;2.3060974037;48.8546821569
CITE;2.34732131573;48.8549363766
SAINT-PAUL (LE MARAIS);2.36095648866;48.8552362528
RANELAGH;2.27010913894;48.8554850504
RUE DU BAC;2.32571242217;48.8555509402
ROBESPIERRE;2.42298321615;48.8557264286
BREGUET - SABIN;2.37020933841;48.8561407093
ALEXANDRE DUMAS;2.39456194456;48.8563773572
VARENNE;2.31505663732;48.8568713792
CHATELET;2.34771187993;48.8570599663
CHEMIN VERT;2.3681082907;48.8574200375
PASSY;2.28581244413;48.857448691
VOLTAIRE (LEON BLUM);2.38071878586;48.8574537227
HOTEL DE VILLE;2.35157756299;48.8574779825
LA TOUR-MAUBOURG;2.31056596095;48.8577254129
CROIX DE CHAVAUX (PLACE JACQUES DUCLOS);2.43555571569;48.8579655912
LA MUETTE;2.27415463109;48.8580460563
PHILIPPE AUGUSTE;2.38972985235;48.8584665494
SOLFERINO (MUSEE D'ORSAY);2.32315485584;48.8585111299
PONT NEUF;2.34223275937;48.8585538264
RICHARD-LENOIR;2.37191398009;48.8598736244
ASSEMBLEE NATIONALE;2.32099819195;48.8607869635
LOUVRE - RIVOLI;2.34110859163;48.8608062913
SAINT-AMBROISE;2.37473343128;48.8610192599
SAINT-SEBASTIEN - FROISSART;2.36721086641;48.8611688655
RAMBUTEAU (CENTRE GEORGES POMPIDOU);2.35349574013;48.8612049903
MAIRIE DE MONTREUIL;2.44131094125;48.8619369141
LES HALLES;2.34567382822;48.8623162787
INVALIDES;2.31390957779;48.8623647041
PALAIS ROYAL - MUSEE DU LOUVRE;2.3368783976;48.8628296728
PERE LACHAISE;2.38588244933;48.8631232146
FILLES DU CALVAIRE;2.36666109472;48.863257945
TROCADERO;2.28758016253;48.8636109376
ETIENNE MARCEL;2.34888065259;48.8638074378
RUE DE LA POMPE (AVENUE GEORGES MANDEL);2.27811255845;48.8639744458
RUE SAINT-MAUR;2.38079798618;48.8640865748
TUILERIES;2.33012987711;48.8643437787
PORTE DE BAGNOLET;2.40803103708;48.8646003734
OBERKAMPF;2.36841002566;48.8646578796
